sleeper_id,player,position,team,opponent,pts_ppr,pts_half_ppr,pts_std,stats_json
11034,,WR,ARI,SF,0.35,0.29,0.22,"{""adp_dd_ppr"": 324.0, ""bonus_rec_wr"": 0.13, ""def_fum_td"": 0.0, ""def_kr_yd"": 15.39, ""fum"": 0.0, ""fum_lost"": 0.0, ""gp"": 1.0, ""pos_adp_dd_ppr"": 152.0, ""pts_half_ppr"": 0.29, ""pts_ppr"": 0.35, ""pts_std"": 0.22, ""rec"": 0.13, ""rec_0_4"": 0.03, ""rec_10_19"": 0.04, ""rec_20_29"": 0.03, ""rec_2pt"": 0.0, ""rec_30_39"": 0.01, ""rec_40p"": 0.01, ""rec_5_9"": 0.03, ""rec_fd"": 0.16, ""rec_td"": 0.01, ""rec_tgt"": 0.25, ""rec_yd"": 1.64}"
11533,,K,DAL,BAL,9.01,9.01,9.01,"{""adp_dd_ppr"": 999.0, ""fga"": 2.45, ""fgm"": 2.13, ""fgm_20_29"": 0.36, ""fgm_30_39"": 0.47, ""fgm_40_49"": 0.47, ""fgm_50p"": 0.41, ""fgm_yds"": 72.33, ""fgmiss_30_39"": 0.04, ""fgmiss_40_49"": 0.04, ""fgmiss_50p"": 0.12, ""gp"": 1.0, ""pos_adp_dd_ppr"": 999.0, ""pts_half_ppr"": 9.01, ""pts_ppr"": 9.01, ""pts_std"": 9.01, ""xpa"": 2.83, ""xpm"": 2.71, ""xpmiss"": 0.13}"
11563,,QB,DEN,LAR,17.17,17.17,17.17,"{""adp_dd_ppr"": 97.0, ""bonus_rush_td_qb"": 0.19, ""cmp_pct"": 64.38, ""def_fum_td"": 0.0, ""fum"": 0.44, ""fum_lost"": 0.19, ""gp"": 1.0, ""pass_2pt"": 0.08, ""pass_att"": 34.28, ""pass_cmp"": 22.07, ""pass_cmp_40p"": 0.43, ""pass_fd"": 23.23, ""pass_inc"": 12.21, ""pass_int"": 0.89, ""pass_int_td"": 0.0, ""pass_sack"": 2.68, ""pass_td"": 1.45, ""pass_yd"": 232.34, ""pos_adp_dd_ppr"": 14.0, ""pts_half_ppr"": 17.17, ""pts_ppr"": 17.17, ""pts_std"": 17.17, ""rush_2pt"": 0.01, ""rush_40p"": 0.04, ""rush_att"": 4.48, ""rush_fd"": 2.01, ""rush_td"": 0.19, ""rush_yd"": 20.06}"
11592,,TE,CIN,PIT,2.87,2.25,1.64,"{""adp_dd_ppr"": 245.0, ""bonus_rec_te"": 1.23, ""def_fum_td"": 0.0, ""fum"": 0.01, ""fum_lost"": 0.0, ""gp"": 1.0, ""pos_adp_dd_ppr"": 45.0, ""pts_half_ppr"": 2.25, ""pts_ppr"": 2.87, ""pts_std"": 1.64, ""rec"": 1.23, ""rec_0_4"": 0.25, ""rec_10_19"": 0.37, ""rec_20_29"": 0.25, ""rec_2pt"": 0.0, ""rec_30_39"": 0.12, ""rec_40p"": 0.12, ""rec_5_9"": 0.25, ""rec_fd"": 1.17, ""rec_td"": 0.08, ""rec_tgt"": 1.62, ""rec_yd"": 11.68}"
11596,,TE,WAS,SEA,2.25,1.69,1.14,"{""adp_dd_ppr"": 270.0, ""bonus_rec_te"": 1.1, ""def_fum_td"": 0.0, ""fum"": 0.01, ""fum_lost"": 0.0, ""gp"": 1.0, ""pos_adp_dd_ppr"": 51.0, ""pts_half_ppr"": 1.69, ""pts_ppr"": 2.25, ""pts_std"": 1.14, ""rec"": 1.1, ""rec_0_4"": 0.22, ""rec_10_19"": 0.33, ""rec_20_29"": 0.22, ""rec_2pt"": 0.0, ""rec_30_39"": 0.11, ""rec_40p"": 0.11, ""rec_5_9"": 0.22, ""rec_fd"": 0.85, ""rec_td"": 0.05, ""rec_tgt"": 1.44, ""rec_yd"": 8.5}"
11623,,WR,LAR,DEN,1.52,1.2,0.87,"{""adp_dd_ppr"": 271.0, ""bonus_rec_wr"": 0.65, ""def_fum_td"": 0.0, ""def_kr_yd"": 22.14, ""fum"": 0.01, ""fum_lost"": 0.0, ""gp"": 1.0, ""pos_adp_dd_ppr"": 126.0, ""pts_half_ppr"": 1.2, ""pts_ppr"": 1.52, ""pts_std"": 0.87, ""rec"": 0.65, ""rec_0_4"": 0.13, ""rec_10_19"": 0.2, ""rec_20_29"": 0.13, ""rec_2pt"": 0.0, ""rec_30_39"": 0.07, ""rec_40p"": 0.07, ""rec_5_9"": 0.13, ""rec_fd"": 0.64, ""rec_td"": 0.03, ""rec_tgt"": 1.01, ""rec_yd"": 6.35, ""rush_2pt"": 0.0, ""rush_40p"": 0.0, ""rush_att"": 0.07, ""rush_fd"": 0.03, ""rush_td"": 0.0, ""rush_yd"": 0.3}"
11626,,WR,CAR,CLE,4.1,3.35,2.59,"{""adp_dd_ppr"": 201.0, ""bonus_rec_wr"": 1.51, ""def_fum_td"": 0.0, ""fum"": 0.02, ""fum_lost"": 0.01, ""gp"": 1.0, ""pos_adp_dd_ppr"": 89.0, ""pts_half_ppr"": 3.35, ""pts_ppr"": 4.1, ""pts_std"": 2.59, ""rec"": 1.51, ""rec_0_4"": 0.3, ""rec_10_19"": 0.45, ""rec_20_29"": 0.3, ""rec_2pt"": 0.01, ""rec_30_39"": 0.15, ""rec_40p"": 0.15, ""rec_5_9"": 0.3, ""rec_fd"": 1.82, ""rec_td"": 0.13, ""rec_tgt"": 2.91, ""rec_yd"": 18.18, ""rush_2pt"": 0.0, ""rush_40p"": 0.0}"
11635,,WR,LAC,BUF,13.89,11.45,9.01,"{""adp_dd_ppr"": 32.0, ""bonus_rec_wr"": 4.88, ""def_fum_td"": 0.0, ""def_kr_yd"": 1.72, ""fum"": 0.05, ""fum_lost"": 0.02, ""gp"": 1.0, ""pos_adp_dd_ppr"": 17.0, ""pr"": 0.25, ""pr_yd"": 2.7, ""pts_half_ppr"": 11.45, ""pts_ppr"": 13.89, ""pts_std"": 9.01, ""rec"": 4.88, ""rec_0_4"": 0.98, ""rec_10_19"": 1.46, ""rec_20_29"": 0.98, ""rec_2pt"": 0.03, ""rec_30_39"": 0.49, ""rec_40p"": 0.49, ""rec_5_9"": 0.98, ""rec_fd"": 6.57, ""rec_td"": 0.39, ""rec_tgt"": 8.01, ""rec_yd"": 65.69, ""rush_2pt"": 0.0, ""rush_40p"": 0.0, ""rush_att"": 0.1, ""rush_fd"": 0.05, ""rush_td"": 0.0, ""rush_yd"": 0.49}"
11637,,WR,BUF,LAC,7.14,5.88,4.62,"{""adp_dd_ppr"": 146.0, ""bonus_rec_wr"": 2.52, ""def_fum_td"": 0.0, ""fum"": 0.03, ""fum_lost"": 0.01, ""gp"": 1.0, ""pos_adp_dd_ppr"": 67.0, ""pts_half_ppr"": 5.88, ""pts_ppr"": 7.14, ""pts_std"": 4.62, ""rec"": 2.52, ""rec_0_4"": 0.5, ""rec_10_19"": 0.76, ""rec_20_29"": 0.5, ""rec_2pt"": 0.01, ""rec_30_39"": 0.25, ""rec_40p"": 0.25, ""rec_5_9"": 0.5, ""rec_fd"": 3.48, ""rec_td"": 0.19, ""rec_tgt"": 4.17, ""rec_yd"": 34.81, ""rush_2pt"": 0.0, ""rush_40p"": 0.0, ""rush_att"": 0.04, ""rush_fd"": 0.02, ""rush_td"": 0.0, ""rush_yd"": 0.17}"
11643,,RB,MIA,KC,1.48,1.34,1.21,"{""adp_dd_ppr"": 368.0, ""bonus_rec_rb"": 0.27, ""def_fum_td"": 0.0, ""fum"": 0.02, ""fum_lost"": 0.01, ""gp"": 1.0, ""pos_adp_dd_ppr"": 80.0, ""pts_half_ppr"": 1.34, ""pts_ppr"": 1.48, ""pts_std"": 1.21, ""rec"": 0.27, ""rec_0_4"": 0.05, ""rec_10_19"": 0.08, ""rec_20_29"": 0.05, ""rec_2pt"": 0.0, ""rec_30_39"": 0.03, ""rec_40p"": 0.03, ""rec_5_9"": 0.05, ""rec_fd"": 0.22, ""rec_td"": 0.01, ""rec_tgt"": 0.37, ""rec_yd"": 2.23, ""rush_2pt"": 0.0, ""rush_40p"": 0.02, ""rush_att"": 1.88, ""rush_fd"": 0.66, ""rush_td"": 0.04, ""rush_yd"": 6.57}"
11646,,WR,CAR,CLE,14.37,11.87,9.36,"{""adp_dd_ppr"": 26.0, ""bonus_rec_wr"": 5.0, ""def_fum_td"": 0.0, ""fum"": 0.05, ""fum_lost"": 0.02, ""gp"": 1.0, ""pos_adp_dd_ppr"": 15.0, ""pts_half_ppr"": 11.87, ""pts_ppr"": 14.37, ""pts_std"": 9.36, ""rec"": 5.0, ""rec_0_4"": 1.0, ""rec_10_19"": 1.5, ""rec_20_29"": 1.0, ""rec_2pt"": 0.03, ""rec_30_39"": 0.5, ""rec_40p"": 0.5, ""rec_5_9"": 1.0, ""rec_fd"": 6.21, ""rec_td"": 0.51, ""rec_tgt"": 6.94, ""rec_yd"": 62.13, ""rush_2pt"": 0.0, ""rush_40p"": 0.0, ""rush_att"": 0.08, ""rush_fd"": 0.04, ""rush_td"": 0.0, ""rush_yd"": 0.37}"
11651,,RB,SF,ARI,,,,"{""adp_dd_ppr"": 999.0, ""def_kr_yd"": 10.42, ""gp"": 1.0, ""pos_adp_dd_ppr"": 104.0}"
11655,,RB,NYG,TEN,0.79,0.73,0.68,"{""adp_dd_ppr"": 383.0, ""bonus_rec_rb"": 0.11, ""def_fum_td"": 0.0, ""def_kr_yd"": 3.35, ""fum"": 0.01, ""fum_lost"": 0.0, ""gp"": 1.0, ""pos_adp_dd_ppr"": 84.0, ""pts_half_ppr"": 0.73, ""pts_ppr"": 0.79, ""pts_std"": 0.68, ""rec"": 0.11, ""rec_0_4"": 0.02, ""rec_10_19"": 0.03, ""rec_20_29"": 0.02, ""rec_2pt"": 0.0, ""rec_30_39"": 0.01, ""rec_40p"": 0.01, ""rec_5_9"": 0.02, ""rec_fd"": 0.1, ""rec_td"": 0.01, ""rec_tgt"": 0.14, ""rec_yd"": 0.95, ""rush_2pt"": 0.0, ""rush_40p"": 0.01, ""rush_att"": 0.95, ""rush_fd"": 0.41, ""rush_td"": 0.02, ""rush_yd"": 4.15}"
12015,,K,LAR,DEN,8.23,8.23,8.23,"{""adp_dd_ppr"": 999.0, ""fga"": 2.12, ""fgm"": 1.82, ""fgm_20_29"": 0.35, ""fgm_30_39"": 0.46, ""fgm_40_49"": 0.4, ""fgm_50p"": 0.3, ""fgm_yds"": 63.01, ""fgmiss_30_39"": 0.04, ""fgmiss_40_49"": 0.04, ""fgmiss_50p"": 0.11, ""gp"": 1.0, ""pos_adp_dd_ppr"": 999.0, ""pts_half_ppr"": 8.23, ""pts_ppr"": 8.23, ""pts_std"": 8.23, ""xpa"": 2.91, ""xpm"": 2.79, ""xpmiss"": 0.12}"
12171,,RB,HOU,IND,0.18,0.15,0.13,"{""adp_dd_ppr"": 398.0, ""bonus_rec_rb"": 0.05, ""gp"": 1.0, ""pos_adp_dd_ppr"": 99.0, ""pts_half_ppr"": 0.15, ""pts_ppr"": 0.18, ""pts_std"": 0.13, ""rec"": 0.05, ""rec_0_4"": 0.01, ""rec_10_19"": 0.02, ""rec_20_29"": 0.01, ""rec_30_39"": 0.01, ""rec_40p"": 0.01, ""rec_5_9"": 0.01, ""rec_fd"": 0.04, ""rec_td"": 0.0, ""rec_tgt"": 0.07, ""rec_yd"": 0.42, ""rush_att"": 0.11, ""rush_fd"": 0.05, ""rush_td"": 0.0, ""rush_yd"": 0.48}"
12185,,K,IND,HOU,9.0,9.0,9.0,"{""adp_dd_ppr"": 999.0, ""fga"": 2.14, ""fgm"": 1.78, ""fgm_20_29"": 0.37, ""fgm_30_39"": 0.49, ""fgm_40_49"": 0.55, ""fgm_50p"": 0.37, ""fgm_yds"": 75.13, ""fgmiss_30_39"": 0.06, ""fgmiss_40_49"": 0.12, ""fgmiss_50p"": 0.18, ""gp"": 1.0, ""pos_adp_dd_ppr"": 999.0, ""pts_half_ppr"": 9.0, ""pts_ppr"": 9.0, ""pts_std"": 9.0, ""xpa"": 2.51, ""xpm"": 2.45, ""xpmiss"": 0.06}"
12455,,RB,KC,MIA,0.67,0.6,0.52,"{""adp_dd_ppr"": 386.0, ""bonus_rec_rb"": 0.15, ""def_fum_td"": 0.0, ""def_kr_yd"": 25.07, ""fum"": 0.01, ""fum_lost"": 0.0, ""gp"": 1.0, ""pos_adp_dd_ppr"": 87.0, ""pr"": 0.28, ""pr_yd"": 3.24, ""pts_half_ppr"": 0.6, ""pts_ppr"": 0.67, ""pts_std"": 0.52, ""rec"": 0.15, ""rec_0_4"": 0.03, ""rec_10_19"": 0.05, ""rec_20_29"": 0.03, ""rec_2pt"": 0.0, ""rec_30_39"": 0.02, ""rec_40p"": 0.02, ""rec_5_9"": 0.03, ""rec_fd"": 0.13, ""rec_td"": 0.01, ""rec_tgt"": 0.19, ""rec_yd"": 1.27, ""rush_2pt"": 0.0, ""rush_40p"": 0.01, ""rush_att"": 0.54, ""rush_fd"": 0.22, ""rush_td"": 0.02, ""rush_yd"": 2.19}"
12483,,WR,LV,NO,5.18,4.25,3.32,"{""adp_dd_ppr"": 177.0, ""bonus_rec_wr"": 1.85, ""def_fum_td"": 0.0, ""fum"": 0.02, ""fum_lost"": 0.01, ""gp"": 1.0, ""pos_adp_dd_ppr"": 80.0, ""pr"": 0.06, ""pr_yd"": 0.84, ""pts_half_ppr"": 4.25, ""pts_ppr"": 5.18, ""pts_std"": 3.32, ""rec"": 1.85, ""rec_0_4"": 0.37, ""rec_10_19"": 0.56, ""rec_20_29"": 0.37, ""rec_2pt"": 0.01, ""rec_30_39"": 0.19, ""rec_40p"": 0.19, ""rec_5_9"": 0.37, ""rec_fd"": 2.22, ""rec_td"": 0.18, ""rec_tgt"": 2.93, ""rec_yd"": 22.24, ""rush_2pt"": 0.0, ""rush_40p"": 0.0, ""rush_att"": 0.05, ""rush_fd"": 0.02, ""rush_td"": 0.0, ""rush_yd"": 0.21}"
12492,,WR,DEN,LAR,7.55,6.07,4.59,"{""adp_dd_ppr"": 140.0, ""bonus_rec_wr"": 2.96, ""def_fum_td"": 0.0, ""fum"": 0.03, ""fum_lost"": 0.01, ""gp"": 1.0, ""pos_adp_dd_ppr"": 61.0, ""pts_half_ppr"": 6.07, ""pts_ppr"": 7.55, ""pts_std"": 4.59, ""rec"": 2.96, ""rec_0_4"": 0.59, ""rec_10_19"": 0.89, ""rec_20_29"": 0.59, ""rec_2pt"": 0.01, ""rec_30_39"": 0.3, ""rec_40p"": 0.3, ""rec_5_9"": 0.59, ""rec_fd"": 3.41, ""rec_td"": 0.19, ""rec_tgt"": 4.72, ""rec_yd"": 34.13, ""rush_2pt"": 0.0, ""rush_40p"": 0.0, ""rush_att"": 0.09, ""rush_fd"": 0.05, ""rush_td"": 0.0, ""rush_yd"": 0.53}"
12512,,RB,CLE,CAR,12.48,11.51,10.53,"{""adp_dd_ppr"": 74.0, ""bonus_rec_rb"": 1.96, ""def_fum_td"": 0.0, ""fum"": 0.15, ""fum_lost"": 0.07, ""gp"": 1.0, ""pos_adp_dd_ppr"": 25.0, ""pts_half_ppr"": 11.51, ""pts_ppr"": 12.48, ""pts_std"": 10.53, ""rec"": 1.96, ""rec_0_4"": 0.39, ""rec_10_19"": 0.59, ""rec_20_29"": 0.39, ""rec_2pt"": 0.0, ""rec_30_39"": 0.2, ""rec_40p"": 0.2, ""rec_5_9"": 0.39, ""rec_fd"": 1.13, ""rec_td"": 0.06, ""rec_tgt"": 2.25, ""rec_yd"": 11.35, ""rush_2pt"": 0.02, ""rush_40p"": 0.15, ""rush_att"": 16.08, ""rush_fd"": 6.0, ""rush_td"": 0.52, ""rush_yd"": 59.97}"
12527,,RB,LV,NO,14.39,12.53,10.67,"{""adp_dd_ppr"": 46.0, ""bonus_rec_rb"": 3.72, ""def_fum_td"": 0.0, ""fum"": 0.17, ""fum_lost"": 0.08, ""gp"": 1.0, ""pos_adp_dd_ppr"": 15.0, ""pts_half_ppr"": 12.53, ""pts_ppr"": 14.39, ""pts_std"": 10.67, ""rec"": 3.72, ""rec_0_4"": 0.74, ""rec_10_19"": 1.12, ""rec_20_29"": 0.74, ""rec_2pt"": 0.02, ""rec_30_39"": 0.37, ""rec_40p"": 0.37, ""rec_5_9"": 0.74, ""rec_fd"": 2.08, ""rec_td"": 0.33, ""rec_tgt"": 4.67, ""rec_yd"": 20.83, ""rush_2pt"": 0.02, ""rush_40p"": 0.16, ""rush_att"": 16.5, ""rush_fd"": 5.39, ""rush_td"": 0.22, ""rush_yd"": 53.94}"
12536,,WR,HOU,IND,3.87,3.23,2.59,"{""adp_dd_ppr"": 205.0, ""bonus_rec_wr"": 1.28, ""def_fum_td"": 0.0, ""def_kr_yd"": 24.11, ""fum"": 0.01, ""fum_lost"": 0.01, ""gp"": 1.0, ""pos_adp_dd_ppr"": 92.0, ""pr"": 0.56, ""pr_yd"": 5.84, ""pts_half_ppr"": 3.23, ""pts_ppr"": 3.87, ""pts_std"": 2.59, ""rec"": 1.28, ""rec_0_4"": 0.26, ""rec_10_19"": 0.38, ""rec_20_29"": 0.26, ""rec_2pt"": 0.01, ""rec_30_39"": 0.13, ""rec_40p"": 0.13, ""rec_5_9"": 0.26, ""rec_fd"": 1.89, ""rec_td"": 0.11, ""rec_tgt"": 1.96, ""rec_yd"": 18.88, ""rush_2pt"": 0.0, ""rush_40p"": 0.0, ""rush_att"": 0.08, ""rush_fd"": 0.03, ""rush_td"": 0.0, ""rush_yd"": 0.31}"
12543,,RB,CIN,PIT,0.52,0.47,0.43,"{""adp_dd_ppr"": 389.0, ""bonus_rec_rb"": 0.08, ""def_fum_td"": 0.0, ""def_kr_yd"": 21.76, ""fum"": 0.01, ""fum_lost"": 0.0, ""gp"": 1.0, ""pos_adp_dd_ppr"": 90.0, ""pts_half_ppr"": 0.47, ""pts_ppr"": 0.52, ""pts_std"": 0.43, ""rec"": 0.08, ""rec_0_4"": 0.02, ""rec_10_19"": 0.03, ""rec_20_29"": 0.02, ""rec_2pt"": 0.0, ""rec_30_39"": 0.01, ""rec_40p"": 0.01, ""rec_5_9"": 0.02, ""rec_fd"": 0.06, ""rec_td"": 0.0, ""rec_tgt"": 0.11, ""rec_yd"": 0.65, ""rush_2pt"": 0.0, ""rush_40p"": 0.01, ""rush_att"": 0.8, ""rush_fd"": 0.23, ""rush_td"": 0.02, ""rush_yd"": 2.33}"
13277,,RB,NO,LV,1.67,1.42,1.18,"{""adp_dd_ppr"": 358.0, ""bonus_rec_rb"": 0.49, ""gp"": 1.0, ""pos_adp_dd_ppr"": 78.0, ""pts_half_ppr"": 1.42, ""pts_ppr"": 1.67, ""pts_std"": 1.18, ""rec"": 0.49, ""rec_0_4"": 0.1, ""rec_10_19"": 0.15, ""rec_20_29"": 0.1, ""rec_30_39"": 0.05, ""rec_40p"": 0.05, ""rec_5_9"": 0.1, ""rec_fd"": 0.34, ""rec_td"": 0.03, ""rec_tgt"": 0.67, ""rec_yd"": 3.41, ""rush_att"": 1.13, ""rush_fd"": 0.42, ""rush_td"": 0.04, ""rush_yd"": 4.18}"
13287,,RB,ARI,SF,14.41,12.51,10.61,"{""adp_dd_ppr"": 45.0, ""bonus_rec_rb"": 3.8, ""def_fum_td"": 0.0, ""def_kr_yd"": 11.43, ""fum"": 0.13, ""fum_lost"": 0.06, ""gp"": 1.0, ""pos_adp_dd_ppr"": 14.0, ""pts_half_ppr"": 12.51, ""pts_ppr"": 14.41, ""pts_std"": 10.61, ""rec"": 3.8, ""rec_0_4"": 0.76, ""rec_10_19"": 1.14, ""rec_20_29"": 0.76, ""rec_2pt"": 0.01, ""rec_30_39"": 0.38, ""rec_40p"": 0.38, ""rec_5_9"": 0.76, ""rec_fd"": 2.52, ""rec_td"": 0.17, ""rec_tgt"": 4.87, ""rec_yd"": 25.19, ""rush_2pt"": 0.03, ""rush_40p"": 0.11, ""rush_att"": 11.54, ""rush_fd"": 4.68, ""rush_td"": 0.41, ""rush_yd"": 46.8}"
13380,,WR,LAC,BUF,2.14,1.72,1.3,"{""adp_dd_ppr"": 247.0, ""bonus_rec_wr"": 0.83, ""def_fum_td"": 0.0, ""fum"": 0.01, ""fum_lost"": 0.0, ""gp"": 1.0, ""pos_adp_dd_ppr"": 111.0, ""pts_half_ppr"": 1.72, ""pts_ppr"": 2.14, ""pts_std"": 1.3, ""rec"": 0.83, ""rec_0_4"": 0.17, ""rec_10_19"": 0.25, ""rec_20_29"": 0.17, ""rec_2pt"": 0.0, ""rec_30_39"": 0.08, ""rec_40p"": 0.08, ""rec_5_9"": 0.17, ""rec_fd"": 0.96, ""rec_td"": 0.06, ""rec_tgt"": 1.5, ""rec_yd"": 9.59}"
13394,,WR,JAX,NE,2.28,1.91,1.53,"{""adp_dd_ppr"": 242.0, ""bonus_rec_wr"": 0.75, ""def_fum_td"": 0.0, ""def_kr_yd"": 12.06, ""fum"": 0.01, ""fum_lost"": 0.01, ""gp"": 1.0, ""pos_adp_dd_ppr"": 108.0, ""pts_half_ppr"": 1.91, ""pts_ppr"": 2.28, ""pts_std"": 1.53, ""rec"": 0.75, ""rec_0_4"": 0.15, ""rec_10_19"": 0.23, ""rec_20_29"": 0.15, ""rec_2pt"": 0.01, ""rec_30_39"": 0.08, ""rec_40p"": 0.08, ""rec_5_9"": 0.15, ""rec_fd"": 0.92, ""rec_td"": 0.08, ""rec_tgt"": 1.31, ""rec_yd"": 9.15, ""rush_2pt"": 0.0, ""rush_40p"": 0.01, ""rush_att"": 0.18, ""rush_fd"": 0.08, ""rush_td"": 0.0, ""rush_yd"": 0.78}"
13405,,RB,WAS,SEA,1.94,1.74,1.53,"{""adp_dd_ppr"": 346.0, ""bonus_rec_rb"": 0.41, ""def_fum_td"": 0.0, ""def_kr_yd"": 10.14, ""fum"": 0.02, ""fum_lost"": 0.01, ""gp"": 1.0, ""pos_adp_dd_ppr"": 72.0, ""pts_half_ppr"": 1.74, ""pts_ppr"": 1.94, ""pts_std"": 1.53, ""rec"": 0.41, ""rec_0_4"": 0.08, ""rec_10_19"": 0.12, ""rec_20_29"": 0.08, ""rec_2pt"": 0.0, ""rec_30_39"": 0.04, ""rec_40p"": 0.04, ""rec_5_9"": 0.08, ""rec_fd"": 0.25, ""rec_td"": 0.02, ""rec_tgt"": 0.58, ""rec_yd"": 2.46, ""rush_2pt"": 0.0, ""rush_40p"": 0.02, ""rush_att"": 2.61, ""rush_fd"": 0.91, ""rush_td"": 0.05, ""rush_yd"": 9.06}"
13433,,TE,PIT,CIN,0.22,0.17,0.12,"{""adp_dd_ppr"": 371.0, ""def_fum_td"": 0.0, ""fum"": 0.0, ""fum_lost"": 0.0, ""gp"": 1.0, ""pos_adp_dd_ppr"": 95.0, ""pts_half_ppr"": 0.17, ""pts_ppr"": 0.22, ""pts_std"": 0.12, ""rec"": 0.09, ""rec_0_4"": 0.02, ""rec_10_19"": 0.03, ""rec_20_29"": 0.02, ""rec_2pt"": 0.0, ""rec_30_39"": 0.01, ""rec_40p"": 0.01, ""rec_5_9"": 0.02, ""rec_fd"": 0.09, ""rec_td"": 0.01, ""rec_tgt"": 0.13, ""rec_yd"": 0.88}"
13434,,TE,MIA,KC,3.03,2.34,1.65,"{""adp_dd_ppr"": 241.0, ""bonus_rec_te"": 1.38, ""def_fum_td"": 0.0, ""fum"": 0.01, ""fum_lost"": 0.0, ""gp"": 1.0, ""pos_adp_dd_ppr"": 44.0, ""pts_half_ppr"": 2.34, ""pts_ppr"": 3.03, ""pts_std"": 1.65, ""rec"": 1.38, ""rec_0_4"": 0.28, ""rec_10_19"": 0.41, ""rec_20_29"": 0.28, ""rec_2pt"": 0.0, ""rec_30_39"": 0.14, ""rec_40p"": 0.14, ""rec_5_9"": 0.28, ""rec_fd"": 1.22, ""rec_td"": 0.07, ""rec_tgt"": 1.74, ""rec_yd"": 12.17}"
13477,,WR,CIN,PIT,0.86,0.68,0.5,"{""adp_dd_ppr"": 298.0, ""bonus_rec_wr"": 0.37, ""def_fum_td"": 0.0, ""fum"": 0.0, ""fum_lost"": 0.0, ""gp"": 1.0, ""pos_adp_dd_ppr"": 136.0, ""pts_half_ppr"": 0.68, ""pts_ppr"": 0.86, ""pts_std"": 0.5, ""rec"": 0.37, ""rec_0_4"": 0.07, ""rec_10_19"": 0.11, ""rec_20_29"": 0.07, ""rec_2pt"": 0.0, ""rec_30_39"": 0.04, ""rec_40p"": 0.04, ""rec_5_9"": 0.07, ""rec_fd"": 0.36, ""rec_td"": 0.02, ""rec_tgt"": 0.5, ""rec_yd"": 3.62, ""rush_2pt"": 0.0, ""rush_40p"": 0.0}"
1466,,TE,KC,MIA,12.23,9.87,7.51,"{""adp_dd_ppr"": 55.0, ""bonus_rec_te"": 4.71, ""def_fum_td"": 0.0, ""fum"": 0.04, ""fum_lost"": 0.02, ""gp"": 1.0, ""pos_adp_dd_ppr"": 5.0, ""pts_half_ppr"": 9.87, ""pts_ppr"": 12.23, ""pts_std"": 7.51, ""rec"": 4.71, ""rec_0_4"": 0.94, ""rec_10_19"": 1.41, ""rec_20_29"": 0.94, ""rec_2pt"": 0.02, ""rec_30_39"": 0.47, ""rec_40p"": 0.47, ""rec_5_9"": 0.94, ""rec_fd"": 5.33, ""rec_td"": 0.36, ""rec_tgt"": 5.97, ""rec_yd"": 53.32}"
2078,,WR,NYG,TEN,1.97,1.62,1.26,"{""adp_dd_ppr"": 256.0, ""bonus_rec_wr"": 0.71, ""def_fum_td"": 0.0, ""fum"": 0.01, ""fum_lost"": 0.0, ""gp"": 1.0, ""pos_adp_dd_ppr"": 116.0, ""pts_half_ppr"": 1.62, ""pts_ppr"": 1.97, ""pts_std"": 1.26, ""rec"": 0.71, ""rec_0_4"": 0.14, ""rec_10_19"": 0.21, ""rec_20_29"": 0.14, ""rec_2pt"": 0.0, ""rec_30_39"": 0.07, ""rec_40p"": 0.07, ""rec_5_9"": 0.14, ""rec_fd"": 0.95, ""rec_td"": 0.05, ""rec_tgt"": 1.13, ""rec_yd"": 9.53}"
2133,,WR,LAR,DEN,12.69,10.49,8.3,"{""adp_dd_ppr"": 43.0, ""bonus_rec_wr"": 4.39, ""def_fum_td"": 0.0, ""fum"": 0.05, ""fum_lost"": 0.02, ""gp"": 1.0, ""pos_adp_dd_ppr"": 24.0, ""pts_half_ppr"": 10.49, ""pts_ppr"": 12.69, ""pts_std"": 8.3, ""rec"": 4.39, ""rec_0_4"": 0.88, ""rec_10_19"": 1.32, ""rec_20_29"": 0.88, ""rec_2pt"": 0.03, ""rec_30_39"": 0.44, ""rec_40p"": 0.44, ""rec_5_9"": 0.88, ""rec_fd"": 5.69, ""rec_td"": 0.43, ""rec_tgt"": 9.03, ""rec_yd"": 56.94}"
2505,,TE,CAR,CLE,7.71,6.3,4.89,"{""adp_dd_ppr"": 147.0, ""bonus_rec_te"": 2.82, ""def_fum_td"": 0.0, ""fum"": 0.02, ""fum_lost"": 0.01, ""gp"": 1.0, ""pos_adp_dd_ppr"": 23.0, ""pts_half_ppr"": 6.3, ""pts_ppr"": 7.71, ""pts_std"": 4.89, ""rec"": 2.82, ""rec_0_4"": 0.56, ""rec_10_19"": 0.85, ""rec_20_29"": 0.56, ""rec_2pt"": 0.02, ""rec_30_39"": 0.28, ""rec_40p"": 0.28, ""rec_5_9"": 0.56, ""rec_fd"": 2.84, ""rec_td"": 0.34, ""rec_tgt"": 4.03, ""rec_yd"": 28.42}"
