snapshot_utc,league_id,roster_id,owner_id,is_my_roster,player_id,full_name,position,fantasy_positions,nfl_team,status,injury_status,injury_body_part,practice_participation,practice_description,depth_chart_position,depth_chart_order,active,starter,reserve,taxi
2026-08-31T17:33:25+00:00,1370218620990263296,3,779583277362245632,True,1166,Kirk Cousins,QB,"[""QB""]",LV,Active,,,,,QB,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,3,779583277362245632,True,11834,Devaughn Vele,WR,"[""WR""]",NO,Active,,,,,SWR,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,3,779583277362245632,True,12497,Tory Horton,WR,"[""WR""]",SEA,Active,Questionable,Undisclosed,,,RWR,4,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,3,779583277362245632,True,12507,Omarion Hampton,RB,"[""RB""]",LAC,Active,,,,,RB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,3,779583277362245632,True,12514,Emeka Egbuka,WR,"[""WR""]",TB,Active,Questionable,Undisclosed,,,LWR,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,3,779583277362245632,True,12519,Luther Burden,WR,"[""WR""]",CHI,Active,Questionable,Lower Body,,,RWR,2,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,3,779583277362245632,True,12544,LeQuint Allen,RB,"[""RB""]",JAX,Active,Questionable,Undisclosed,,,RB,3,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,3,779583277362245632,True,13276,Omar Cooper,WR,"[""WR""]",NYJ,Active,,,,,SWR,3,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,3,779583277362245632,True,13342,John Michael Gyllenborg,TE,"[""TE""]",KC,Inactive,IR,Knee,,,TE,3,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,3,779583277362245632,True,13353,Chris Brazzell,WR,"[""WR""]",CAR,Inactive,IR,Knee,,,,7,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,3,779583277362245632,True,1373,Geno Smith,QB,"[""QB""]",NYJ,Active,,,,,QB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,3,779583277362245632,True,2306,Jameis Winston,QB,"[""QB""]",NYG,Active,,,,,QB,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,3,779583277362245632,True,4035,Alvin Kamara,RB,"[""RB""]",NO,Active,Questionable,Knee,,,RB,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,3,779583277362245632,True,4950,Christian Kirk,WR,"[""WR""]",SF,Inactive,IR,Calf,,,SWR,8,True,False,True,False
2026-08-31T17:33:25+00:00,1370218620990263296,3,779583277362245632,True,5001,Dalton Schultz,TE,"[""TE""]",HOU,Active,,,,,TE,1,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,3,779583277362245632,True,5045,Courtland Sutton,WR,"[""WR""]",DEN,Active,,,,,LWR,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,3,779583277362245632,True,6770,Joe Burrow,QB,"[""QB""]",CIN,Active,,,,,QB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,3,779583277362245632,True,6790,D'Andre Swift,RB,"[""RB""]",CHI,Active,,,,,RB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,3,779583277362245632,True,6826,Cole Kmet,TE,"[""TE""]",CHI,Active,,,,,TE,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,3,779583277362245632,True,8110,Jake Ferguson,TE,"[""TE""]",DAL,Active,,,,,TE,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,3,779583277362245632,True,8205,Isiah Pacheco,RB,"[""RB""]",DET,Active,Questionable,Knee - MCL,,,RB,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,3,779583277362245632,True,9224,Chase Brown,RB,"[""RB""]",CIN,Active,,,,,RB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,3,779583277362245632,True,9481,Luke Musgrave,TE,"[""TE""]",GB,Active,PUP,Undisclosed,,,TE,3,True,False,True,False
2026-08-31T17:33:25+00:00,1370218620990263296,3,779583277362245632,True,9487,Parker Washington,WR,"[""WR""]",JAX,Active,,,,,SWR,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,3,779583277362245632,True,9500,Josh Downs,WR,"[""WR""]",IND,Active,Questionable,Undisclosed,,,SWR,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,3,779583277362245632,True,9502,Tank Dell,WR,"[""WR""]",HOU,Inactive,IR,Knee - ACL + MCL,,,SWR,5,True,False,True,False
2026-08-31T17:33:25+00:00,1370218620990263296,3,779583277362245632,True,9757,Kendre Miller,RB,"[""RB""]",NO,Active,,,,,RB,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,4,458310882858889216,False,10222,Jayden Reed,WR,"[""WR""]",GB,Active,,,,,SWR,2,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,4,458310882858889216,False,11586,Blake Corum,RB,"[""RB""]",LAR,Active,,,,,RB,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,4,458310882858889216,False,11635,Ladd McConkey,WR,"[""WR""]",LAC,Active,,,,,SWR,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,4,458310882858889216,False,11646,Jalen Coker,WR,"[""WR""]",CAR,Active,,,,,SWR,2,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,4,458310882858889216,False,12498,Mason Taylor,TE,"[""TE""]",NYJ,Active,,,,,TE,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,4,458310882858889216,False,12505,Jalen Royals,WR,"[""WR""]",KC,Active,,,,,LWR,5,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,4,458310882858889216,False,12512,Quinshon Judkins,RB,"[""RB""]",CLE,Active,,,,,RB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,4,458310882858889216,False,12517,Colston Loveland,TE,"[""TE""]",CHI,Active,,,,,TE,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,4,458310882858889216,False,12521,Elijah Arroyo,TE,"[""TE""]",SEA,Active,,,,,TE,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,4,458310882858889216,False,12524,Shedeur Sanders,QB,"[""QB""]",CLE,Active,,,,,QB,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,4,458310882858889216,False,12526,Tetairoa McMillan,WR,"[""WR""]",CAR,Active,,,,,LWR,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,4,458310882858889216,False,12534,Kyle Monangai,RB,"[""RB""]",CHI,Active,Questionable,Knee,,,RB,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,4,458310882858889216,False,13285,Malachi Fields,WR,"[""WR""]",NYG,Active,,,,,LWR,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,4,458310882858889216,False,13302,Adam Randall,RB,"[""RB""]",BAL,Inactive,IR,Undisclosed,,,RB,4,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,4,458310882858889216,False,13306,Taylen Green,QB,"[""QB""]",CLE,Active,,,,,QB,3,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,4,458310882858889216,False,13307,Marlin Klein,TE,"[""TE""]",HOU,Active,,,,,TE,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,4,458310882858889216,False,13322,Sam Roush,TE,"[""TE""]",CHI,Active,,,,,TE,3,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,4,458310882858889216,False,13347,Demond Claiborne,RB,"[""RB""]",MIN,Active,,,,,RB,3,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,4,458310882858889216,False,13401,Michael Trigg,TE,"[""TE""]",DAL,Active,,,,,,,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,4,458310882858889216,False,13402,Skyler Bell,WR,"[""WR""]",BUF,Active,,,,,SWR,5,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,4,458310882858889216,False,13964,Myles Montgomery,RB,"[""RB""]",,Active,IR,Undisclosed,,,,,True,False,True,False
2026-08-31T17:33:25+00:00,1370218620990263296,4,458310882858889216,False,4892,Baker Mayfield,QB,"[""QB""]",TB,Active,,,,,QB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,4,458310882858889216,False,4943,Sam Darnold,QB,"[""QB""]",SEA,Active,,,,,QB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,4,458310882858889216,False,8127,Charlie Kolar,TE,"[""TE""]",LAC,Active,,,,,TE,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,4,458310882858889216,False,8136,Rachaad White,RB,"[""RB""]",WAS,Active,Questionable,Undisclosed,,,RB,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,4,458310882858889216,False,8150,Kyren Williams,RB,"[""RB""]",LAR,Active,,,,,RB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,4,458310882858889216,False,8800,Malik Davis,RB,"[""RB""]",DAL,Active,,,,,RB,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,4,458310882858889216,False,9229,Anthony Richardson,QB,"[""QB""]",IND,Active,,,,,QB,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,4,458310882858889216,False,9230,Tanner McKee,QB,"[""QB""]",PHI,Active,,,,,QB,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,4,458310882858889216,False,9486,Dontayvion Wicks,WR,"[""WR""]",PHI,Active,,,,,RWR,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,4,458310882858889216,False,9488,Jaxon Smith-Njigba,WR,"[""WR""]",SEA,Active,,,,,LWR,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,5,1369507540269809664,False,11571,Isaiah Davis,RB,"[""RB""]",NYJ,Active,Questionable,Knee,,,RB,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,5,1369507540269809664,False,11575,Ray Davis,RB,"[""RB""]",BUF,Active,,,,,RB,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,5,1369507540269809664,False,11625,Adonai Mitchell,WR,"[""WR""]",NYJ,Active,,,,,RWR,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,5,1369507540269809664,False,12493,Oronde Gadsden,TE,"[""TE""]",LAC,Active,,,,,TE,1,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,5,1369507540269809664,False,12499,Elic Ayomanor,WR,"[""WR""]",TEN,Active,,,,,LWR,4,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,5,1369507540269809664,False,12531,Trevor Etienne,RB,"[""RB""]",CAR,Active,IR,Ankle,,,RB,4,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,5,1369507540269809664,False,12540,Chimere Dike,WR,"[""WR""]",TEN,Active,,,,,SWR,5,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,5,1369507540269809664,False,13335,Cole Payton,QB,"[""QB""]",PHI,Active,,,,,QB,4,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,5,1369507540269809664,False,13405,Kaytron Allen,RB,"[""RB""]",WAS,Active,,,,,RB,3,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,5,1369507540269809664,False,3214,Hunter Henry,TE,"[""TE""]",NE,Active,,,,,TE,1,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,5,1369507540269809664,False,4984,Josh Allen,QB,"[""QB""]",BUF,Active,,,,,QB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,5,1369507540269809664,False,5947,Jakobi Meyers,WR,"[""WR""]",JAX,Active,Questionable,Hand,,,RWR,3,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,5,1369507540269809664,False,6783,Jerry Jeudy,WR,"[""WR""]",CLE,Active,,,,,RWR,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,5,1369507540269809664,False,7090,Darnell Mooney,WR,"[""WR""]",NYG,Active,,,,,SWR,4,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,5,1369507540269809664,False,7525,DeVonta Smith,WR,"[""WR""]",PHI,Active,,,,,LWR,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,5,1369507540269809664,False,7543,Travis Etienne,RB,"[""RB""]",NO,Active,,,,,RB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,5,1369507540269809664,False,7567,Kenny Gainwell,RB,"[""RB""]",TB,Active,,,,,RB,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,5,1369507540269809664,False,7594,Chuba Hubbard,RB,"[""RB""]",CAR,Active,Questionable,Hamstring,,,RB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,5,1369507540269809664,False,7670,Joshua Palmer,WR,"[""WR""]",BUF,Active,,,,,RWR,4,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,5,1369507540269809664,False,8131,Isaiah Likely,TE,"[""TE""]",NYG,Active,,,,,TE,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,5,1369507540269809664,False,8137,George Pickens,WR,"[""WR""]",DAL,Active,,,,,RWR,2,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,5,1369507540269809664,False,8167,Christian Watson,WR,"[""WR""]",GB,Active,,,,,LWR,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,5,1369507540269809664,False,8676,Rashid Shaheed,WR,"[""WR""]",SEA,Active,,,,,RWR,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,5,1369507540269809664,False,9226,De'Von Achane,RB,"[""RB""]",MIA,Active,,,,,RB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,5,1369507540269809664,False,9479,Darnell Washington,TE,"[""TE""]",PIT,Active,,,,,TE,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,5,1369507540269809664,False,9753,Zach Charbonnet,RB,"[""RB""]",SEA,Active,PUP,Knee - ACL,,,RB,2,True,False,True,False
2026-08-31T17:33:25+00:00,1370218620990263296,5,1369507540269809664,False,9758,C.J. Stroud,QB,"[""QB""]",HOU,Active,,,,,QB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,6,998103180779155456,False,11559,Michael Penix,QB,"[""QB""]",ATL,Active,Questionable,Knee - ACL,,,QB,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,6,998103180779155456,False,11564,Drake Maye,QB,"[""QB""]",NE,Active,,,,,QB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,6,998103180779155456,False,11576,Braelon Allen,RB,"[""RB""]",NYJ,Active,,,,,RB,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,6,998103180779155456,False,11783,Ryan Flournoy,WR,"[""WR""]",DAL,Active,,,,,SWR,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,6,998103180779155456,False,12489,RJ Harvey,RB,"[""RB""]",DEN,Active,,,,,RB,2,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,6,998103180779155456,False,12506,Harold Fannin,TE,"[""TE""]",CLE,Active,,,,,TE,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,6,998103180779155456,False,12510,Jalen Milroe,QB,"[""QB""]",SEA,Active,,,,,QB,3,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,6,998103180779155456,False,12529,TreVeyon Henderson,RB,"[""RB""]",NE,Active,Questionable,Leg,,,RB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,6,998103180779155456,False,13289,Drew Allar,QB,"[""QB""]",PIT,Active,,,,,QB,3,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,6,998103180779155456,False,13296,Caleb Douglas,WR,"[""WR""]",MIA,Active,,,,,RWR,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,6,998103180779155456,False,13300,Le'Veon Moss,RB,"[""RB""]",,Active,NA,Undisclosed,,,,,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,6,998103180779155456,False,13314,Luke Altmyer,QB,"[""QB""]",,Active,,,,,,,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,6,998103180779155456,False,13337,Emmett Johnson,RB,"[""RB""]",KC,Active,,,,,RB,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,6,998103180779155456,False,13349,Eli Stowers,TE,"[""TE""]",PHI,Active,Questionable,Hamstring,,,TE,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,6,998103180779155456,False,13411,Zavion Thomas,WR,"[""WR""]",CHI,Active,,,,,SWR,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,6,998103180779155456,False,13414,Kaelon Black,RB,"[""RB""]",SF,Active,,,,,RB,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,6,998103180779155456,False,13417,De'Zhaun Stribling,WR,"[""WR""]",SF,Active,Questionable,Shoulder,,,LWR,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,6,998103180779155456,False,13420,Bryce Lance,WR,"[""WR""]",NO,Active,,,,,LWR,3,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,6,998103180779155456,False,13424,Seth McGowan,RB,"[""RB""]",IND,Active,,,,,RB,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,6,998103180779155456,False,4039,Cooper Kupp,WR,"[""WR""]",SEA,Active,,,,,SWR,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,6,998103180779155456,False,6797,Justin Herbert,QB,"[""QB""]",LAC,Active,,,,,QB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,6,998103180779155456,False,7553,Kyle Pitts,TE,"[""TE""]",ATL,Active,,,,,TE,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,6,998103180779155456,False,7569,Nico Collins,WR,"[""WR""]",HOU,Active,,,,,LWR,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,6,998103180779155456,False,7571,Rashod Bateman,WR,"[""WR""]",BAL,Active,,,,,LWR,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,6,998103180779155456,False,8134,Khalil Shakir,WR,"[""WR""]",BUF,Active,Questionable,Undisclosed,,,SWR,2,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,6,998103180779155456,False,8142,Alec Pierce,WR,"[""WR""]",IND,Active,Questionable,Ankle,,,LWR,1,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,6,998103180779155456,False,8148,Jameson Williams,WR,"[""WR""]",DET,Active,,,,,RWR,2,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,6,998103180779155456,False,8155,Breece Hall,RB,"[""RB""]",NYJ,Active,Questionable,Thigh,,,RB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,6,998103180779155456,False,8172,Greg Dulcich,TE,"[""TE""]",MIA,Active,,,,,TE,1,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,6,998103180779155456,False,9228,Bryce Young,QB,"[""QB""]",CAR,Active,,,,,QB,1,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,7,1241249556683821056,False,10232,Michael Wilson,WR,"[""WR""]",ARI,Active,,,,,RWR,2,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,7,1241249556683821056,False,11565,J.J. McCarthy,QB,"[""QB""]",MIN,Active,Questionable,Undisclosed,,,QB,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,7,1241249556683821056,False,11597,Theo Johnson,TE,"[""TE""]",NYG,Active,Questionable,Undisclosed,,,TE,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,7,1241249556683821056,False,11620,Rome Odunze,WR,"[""WR""]",CHI,Active,,,,,LWR,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,7,1241249556683821056,False,11627,Troy Franklin,WR,"[""WR""]",DEN,Active,,,,,SWR,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,7,1241249556683821056,False,11638,Ricky Pearsall,WR,"[""WR""]",SF,Inactive,IR,Knee - PCL,,,,9,True,False,True,False
2026-08-31T17:33:25+00:00,1370218620990263296,7,1241249556683821056,False,11647,Kimani Vidal,RB,"[""RB""]",LAC,Active,,,,,RB,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,7,1241249556683821056,False,12509,Tre' Harris,WR,"[""WR""]",LAC,Active,Questionable,Undisclosed,,,RWR,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,7,1241249556683821056,False,12547,Kyle Williams,WR,"[""WR""]",NE,Active,,,,,SWR,5,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,7,1241249556683821056,False,13274,Germie Bernard,WR,"[""WR""]",PIT,Active,,,,,SWR,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,7,1241249556683821056,False,13308,Bauer Sharp,TE,"[""TE""]",TB,Active,,,,,TE,4,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,7,1241249556683821056,False,13333,Deion Burks,WR,"[""WR""]",IND,Active,,,,,RWR,6,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,7,1241249556683821056,False,13348,J'Mari Taylor,RB,"[""RB""]",JAX,Active,,,,,,,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,7,1241249556683821056,False,13350,Joe Fagnano,QB,"[""QB""]",BAL,Active,,,,,QB,,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,7,1241249556683821056,False,13380,Brenen Thompson,WR,"[""WR""]",LAC,Active,Questionable,Undisclosed,,,RWR,4,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,7,1241249556683821056,False,13404,Garrett Nussmeier,QB,"[""QB""]",KC,Active,,,,,QB,3,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,7,1241249556683821056,False,13422,Jaren Kanak,TE,"[""TE""]",TEN,Inactive,IR,Pectoral,,,TE,5,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,7,1241249556683821056,False,3163,Jared Goff,QB,"[""QB""]",DET,Active,,,,,QB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,7,1241249556683821056,False,4034,Christian McCaffrey,RB,"[""RB""]",SF,Active,Questionable,Undisclosed,,,RB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,7,1241249556683821056,False,4881,Lamar Jackson,QB,"[""QB""]",BAL,Active,,,,,QB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,7,1241249556683821056,False,5012,Mark Andrews,TE,"[""TE""]",BAL,Active,,,,,TE,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,7,1241249556683821056,False,6813,Jonathan Taylor,RB,"[""RB""]",IND,Active,,,,,RB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,7,1241249556683821056,False,7021,Rico Dowdle,RB,"[""RB""]",PIT,Active,,,,,RB,2,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,7,1241249556683821056,False,7528,Najee Harris,RB,"[""RB""]",NYG,Active,,,,,RB,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,7,1241249556683821056,False,8130,Trey McBride,TE,"[""TE""]",ARI,Active,,,,,TE,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,7,1241249556683821056,False,8408,Jordan Mason,RB,"[""RB""]",MIN,Active,,,,,RB,1,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,7,1241249556683821056,False,9506,Sean Tucker,RB,"[""RB""]",TB,Active,,,,,RB,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,7,1241249556683821056,False,9756,Jordan Addison,WR,"[""WR""]",MIN,Active,,,,,RWR,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,7,1241249556683821056,False,9997,Zay Flowers,WR,"[""WR""]",BAL,Active,Questionable,Undisclosed,,,SWR,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,8,725564023889817600,False,10213,Tre Tucker,WR,"[""WR""]",LV,Active,,,,,RWR,1,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,8,725564023889817600,False,10229,Rashee Rice,WR,"[""WR""]",KC,Active,,,,,SWR,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,8,725564023889817600,False,11563,Bo Nix,QB,"[""QB""]",DEN,Active,,,,,QB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,8,725564023889817600,False,11632,Malik Nabers,WR,"[""WR""]",NYG,Active,Questionable,Knee - ACL,,,LWR,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,8,725564023889817600,False,12455,Brashard Smith,RB,"[""RB""]",KC,Active,,,,,RB,3,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,8,725564023889817600,False,12471,DJ Giddens,RB,"[""RB""]",IND,Active,,,,,RB,3,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,8,725564023889817600,False,12474,Woody Marks,RB,"[""RB""]",HOU,Active,,,,,RB,2,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,8,725564023889817600,False,12476,Devin Neal,RB,"[""RB""]",NO,Active,IR,Hamstring,,,RB,6,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,8,725564023889817600,False,12492,Pat Bryant,WR,"[""WR""]",DEN,Active,,,,,SWR,4,True,False,False,True
2026-08-31T17:33:25+00:00,1370218620990263296,8,725564023889817600,False,12501,Matthew Golden,WR,"[""WR""]",GB,Active,,,,,RWR,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,8,725564023889817600,False,12530,Travis Hunter,WR,"[""DB"", ""WR""]",JAX,Active,,,,,SWR,4,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,8,725564023889817600,False,12545,Tyler Shough,QB,"[""QB""]",NO,Active,,,,,QB,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,8,725564023889817600,False,1479,Keenan Allen,WR,"[""WR""]",IND,Active,,,,,RWR,3,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,8,725564023889817600,False,4018,Joe Mixon,RB,"[""RB""]",,Active,Questionable,Foot,,,,,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,8,725564023889817600,False,4199,Aaron Jones,RB,"[""RB""]",MIN,Active,,,,,RB,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,8,725564023889817600,False,4217,George Kittle,TE,"[""TE""]",SF,Active,Questionable,Achilles,,,TE,1,True,True,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,8,725564023889817600,False,4993,Mike Gesicki,TE,"[""TE""]",CIN,Active,,,,,TE,1,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,8,725564023889817600,False,6149,Darius Slayton,WR,"[""WR""]",NYG,Active,,,,,RWR,2,True,False,False,False
2026-08-31T17:33:25+00:00,1370218620990263296,8,725564023889817600,False,6803,Brandon Aiyuk,WR,"[""WR""]",SF,Active,DNR,Knee - ACL + MCL,,,,4,True,False,False,False
