player_id,full_name,position,nfl_team,active,status,injury_status,practice_participation,depth_chart_position,depth_chart_order,league_1389740418316374016,league_1370453762442797056,league_1370218620990263296,league_1366076769534251008,league_1359546418284494848,free_agent_leagues,rostered_leagues,my_leagues,my_start_leagues,opponent_leagues,multi_league_free_agent,rostered_somewhere_free_somewhere
12068,Mason Pline,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
4229,Mason Schreck,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7992,Matt Bushman,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
2944,Matt LaCosse,TE,NE,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
13806,Matt Lauter,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
3036,Matt Lengel,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
8074,Matt Seybert,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6233,Matt Sokol,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
3648,Matt Weiser,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
13162,Maximilian Mang,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
2360,Maxx Williams,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
12070,McCallan Castles,TE,,True,Active,Questionable,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
12154,Messiah Swinson,TE,CLE,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6590,Michael Colubiale,TE,,True,Inactive,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
11126,Michael Ezeike,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
8094,Michael Jacobson,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
3588,Michael Miller,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6737,Micky Crum,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6490,Mik'Quan Deane,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
4807,Mike Estes,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
12246,Mike Rigerman,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
13431,Miles Kitselman,TE,,True,Inactive,Questionable,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7854,Miller Forristall,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
12473,Mitchell Evans,TE,CAR,True,Active,,,TE,4,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6894,Mitchell Wilcox,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
4054,Mo Alie-Cox,TE,IND,True,Active,,,TE,2,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
12480,Moliki Matavao,TE,NO,True,Inactive,IR,,TE,6,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6586,Moral Stephens,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
3336,Moritz Bohringer,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
2446,MyCole Pruitt,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5878,N'Keal Harry,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7359,Nakia Griffin-Stewart,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
11433,Nate Adkins,TE,DEN,True,Active,,,TE,3,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6535,Nate Becker,TE,,True,Inactive,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
4803,Nate Iese,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7245,Nate Wieting,TE,,True,Inactive,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
8890,Naz Bohannon,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
12135,Neal Johnson,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7308,Nick Bowers,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
2474,Nick Boyle,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7859,Nick Eubanks,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
8038,Nick Guggemos,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
13151,Nick Kallerup,TE,SEA,True,Active,,,TE,4,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5465,Nick Keizer,TE,,True,Injured Reserve,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
8523,Nick Muse,TE,ATL,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
2495,Nick O'Leary,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
3921,Nick Truesdell,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
3258,Nick Vannett,TE,BAL,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
8107,Nikola Kalinic,TE,CHI,True,Inactive,IR,,TE,5,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5857,Noah Fant,TE,NO,True,Active,,,TE,2,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
11225,Noah Gindorff,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7404,Noah Togiai,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
8817,Nolan Givan,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
4055,O.J. Howard,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
12800,Oscar Cardenas,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6662,Parker Hesse,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7397,Parker Houston,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
13014,Pat Conroy,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
13913,Patrick Gurd,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
12901,Patrick Herbert,TE,LAC,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
11245,Patrick Murtagh,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7499,Paul Quessenberry,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
10227,Payne Durham,TE,TB,True,Active,,,TE,2,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
8197,Peyton Hendershot,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
4443,Pharaoh Brown,TE,IND,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
4725,Phazahn Odom,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
11508,Princeton Fant,TE,DAL,True,Inactive,IR,,TE,5,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7985,Pro Wells,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
13870,Quentin Moore,TE,WAS,True,Inactive,IR,,TE,7,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7536,Quintin Morris,TE,JAX,True,Active,,,TE,4,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
13430,RJ Maryland,TE,GB,True,Inactive,Questionable,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
2870,Ray Hamilton,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
13160,Reggie Brown,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
1211,Rhett Ellison,TE,,True,Injured Reserve,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
2146,Richard Rodgers,TE,,True,Inactive,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
4531,Ricky Seals-Jones,TE,,True,Inactive,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
13433,Riley Nowakowski,TE,PIT,True,Active,,,RB,3,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
12250,Riley Sharp,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
12851,Rivaldo Fairweather,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
515,Rob Gronkowski,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
4602,Robert Tonyan,TE,PIT,True,Active,,,TE,3,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
8757,Rodney Williams,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
8747,Roger Carter,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
13810,Rohan Jones,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6388,Romello Brooker,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
2553,Rory Anderson,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5285,Ross Dwelley,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
3041,Ross Travis,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7162,Ryan Becker,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
1425,Ryan Griffin,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5094,Ryan Izzo,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
11298,Ryan Jones,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5547,Ryan Smith,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5718,Ryan Yurachek,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7379,Rysen John,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7576,Sage Surratt,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
8089,Sal Cannella,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
4730,Sam Cotton,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
13158,Sam Pitz,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7622,Sammis Reyes,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7848,Scooter Harrington,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
4309,Scott Orndoff,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
2040,Scott Simonson,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
4660,Sean Culkin,TE,,True,Inactive,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6964,Sean McKeon,TE,IND,True,Inactive,Questionable,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
3296,Seth DeValve,TE,,True,Inactive,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
8539,Seth Green,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
13429,Seydou Traore,TE,MIA,True,Active,,,TE,3,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
8041,Shane Zylstra,TE,NE,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
8018,Shaun Beyer,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
12217,Shawn Bowman,TE,ARI,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
3496,Stephen Anderson,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5609,Stephen Baggett,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6451,Stephen Carlson,TE,CHI,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6970,Stephen Sullivan,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
3504,Steven Scheu,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
11960,Steven Stilianos,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
4535,Steven Wroblewski,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
4747,Stevie Donatell,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
12815,Stevo Klotz,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
13988,Stone Eby,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
8583,Stone Smartt,TE,NO,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
13827,Tanner Arkin,TE,NE,True,Active,,,TE,6,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
8849,Tanner Conner,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5409,Tanner Hudson,TE,CIN,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
11598,Tanner McLachlan,TE,,True,Inactive,Questionable,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
11415,Tanner Taula,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
4563,Taylor McNamara,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
2921,Taylor Sloat,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
4381,Taysom Hill,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
8227,Teagan Quitoriano,TE,ARI,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
3333,Temarrick Hemingway,TE,WAS,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6919,Thaddeus Moss,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
12715,Thomas Fidone,TE,NYG,True,Active,,,TE,4,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
13249,Thomas Gordon,TE,DET,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
11351,Thomas Greaney,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
8924,Thomas Odukoya,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
12113,Thomas Yassmin,TE,GB,True,Inactive,IR,,TE,6,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
2595,Tim Semisch,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
559,Tim Tebow,TE,,True,Inactive,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
11716,Tip Reiman,TE,ARI,True,Active,PUP,,TE,5,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7439,Tommy Hudson,TE,,True,Inactive,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7149,Tommy Stevens,TE,NYG,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6137,Tommy Sweeney,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7694,Tommy Tremble,TE,CAR,True,Active,,,TE,2,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7972,Tony Poljan,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
8905,Travis Koontz,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
11381,Travis Vokolek,TE,ARI,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
4031,Travis Wilson,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
13116,Tre Watson,TE,MIA,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7554,Tre' McKitty,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
12191,Trent Pennix,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6181,Trevon Wesco,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6263,Trevor Wood,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
1793,Trey Burton,TE,,True,Inactive,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
11601,Trey Knox,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
12320,Treyton Pickering,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
12079,Treyton Welch,TE,NO,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5092,Troy Fumagalli,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5245,Troy Mangen,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
8885,Tucker Fisk,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
13705,Ty Pezza,TE,BAL,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5133,Tyler Conklin,TE,DET,True,Active,,,TE,3,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7131,Tyler Davis,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
1388,Tyler Eifert,TE,,True,Inactive,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
3271,Tyler Higbee,TE,LAR,True,Active,,,TE,3,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5276,Tyler Hoppes,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
2390,Tyler Kroft,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7427,Tyler Mabry,TE,,True,Inactive,Questionable,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
14062,Tyler Moore,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
12850,Tyler Neville,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6040,Tyree Jackson,TE,,True,Active,Questionable,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6238,Tyree Mayfield,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
4678,Tyrone Swoopes,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
1587,Vance McDonald,TE,,True,Injured Reserve,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
200,Vernon Davis,TE,,True,Injured Reserve,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
868,Virgil Green,TE,,True,Inactive,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5010,Will Dissly,TE,,True,Active,Questionable,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
10220,Will Mallory,TE,IND,True,Active,IR,,TE,5,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
4490,Wyatt Houston,TE,CAR,True,Active,,,TE,40,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
2082,Xavier Grimble,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7943,Zach Davidson,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
1339,Zach Ertz,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6018,Zach Gentry,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
11864,Zach Heins,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
13110,Zach Horton,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
9483,Zack Kuntz,TE,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
8799,Zaire Mitchell-Paden,TE,HOU,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
830,A.J. Green,WR,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6373,A.J. Richardson,WR,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
10863,A.T. Perry,WR,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
12865,AJ Henning,WR,MIA,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6967,Aaron Fuller,WR,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5772,Aaron Lacombe,WR,,True,Inactive,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7091,Aaron Parker,WR,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
2822,Adam Humphries,WR,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
1689,Adam Thielen,WR,,True,Active,NA,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5129,Adonis Jennings,WR,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
2929,Adrian Coxson,WR,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
4929,Ahmad Fulwood,WR,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7228,Ahmad Wagner,WR,,True,Inactive,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
11918,Ahmarean Brown,WR,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
11615,Ainias Smith,WR,,True,Inactive,Questionable,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
12528,Ajou Ajou,WR,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
4937,Al Riles,WR,IND,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
2025,Albert Wilson,WR,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7235,Aleva Hifo,WR,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6386,Alex Bachman,WR,LAR,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
13657,Alex Bullock,WR,,True,Active,NA,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
3433,Alex Erickson,WR,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6163,Alex Wesley,WR,,True,Inactive,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6381,Alexander Hollins,WR,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
1984,Allen Hurns,WR,MIA,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5185,Allen Lazard,WR,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
1992,Allen Robinson,WR,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
4494,Alonzo Moore,WR,,True,Inactive,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
1149,Alshon Jeffery,WR,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
4139,Amara Darboh,WR,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
2309,Amari Cooper,WR,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7540,Amari Rodgers,WR,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
4626,Amba Etta-Tawo,WR,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
3606,Amir Carlisle,WR,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
7233,Andre Baccellia,WR,,True,Active,Questionable,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5249,Andre Levrone,WR,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
6617,Andre Lindsey,WR,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
4669,Andre Patton,WR,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
627,Andre Roberts,WR,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
12863,Andrew Armstrong,WR,KC,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
8572,Andrew Parchment,WR,,True,Active,,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
5915,Andy Isabella,WR,,True,Active,Questionable,,,,FA,FA,FA,FA,PREDRAFT,4,0,0,0,0,True,False
